"test_id","agent","mean_perc_profit","std_dev","variance","initial_budget","mean_budget_with_profit_usd","avg_sale","avg_purchase","avg_time_sale","best_symbol","worst_symbol","timestamp_in","timestamp_fin","notes"
1270,"agent5_symb_rnd","12.8392","22.9812","528.1334","1000","1128.3917","12.5395","114.3289","191.1393","ING","EUZ","2025-02-23 10:56:14.375448","2025-02-23 10:56:20.240245","TP:0.8%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
885,"agent5_top_avg_vol","12.8385","21.513","462.8087","3000","3385.1541","419.3026","727.2368","103.4493","STAR-B","VNA","2025-02-23 01:16:22.849215","2025-02-23 01:16:48.386551","TP:0.15%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1200,"agent5_top_avg_vol","12.8215","21.4952","462.044","8000","9025.7234","1116.5921","1937","103.8905","STAR-B","RED","2025-02-23 10:30:15.943369","2025-02-23 10:31:23.72903","TP:0.15%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:800 and #budget:8000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1250,"agent5_symb_rnd","12.82","19.8503","394.0349","1000","1128.2003","8.2237","109.5921","214.6831","F","GKOS","2025-02-23 10:50:37.928887","2025-02-23 10:50:44.754581","TP:0.9%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
221,"agent3_symb_rnd","12.8091","20.7341","429.9039","1000","1128.0907","130.8026","233.6316","98.1919","CDE","SNN","2025-02-22 15:47:28.245884","2025-02-22 15:47:58.307189","TP:0.15%, Market:nyse, Agent3 (Random). Buys only if current price < 50-day avg; sells with 0.15% TP, using 100 randomly selected symbols."
681,"agent6_top_avg_vol","12.7897","19.6289","385.2956","8920","7613.3255","119.8684","806.0263","204.0744","AMC","AN","2025-02-22 22:34:23.753324","2025-02-22 22:35:05.828576","TP:0.6%, Market:nyse, perc to select symbol of sector:40.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
223,"agent3_symb_rnd","12.7579","22.1389","490.1294","1000","1127.5792","56.1316","158.5395","141.7409","BWLP","BHP","2025-02-22 15:48:25.71075","2025-02-22 15:48:47.116421","TP:0.3%, Market:nyse, Agent3 (Random). Buys only if current price < 50-day avg; sells with 0.3% TP, using 100 randomly selected symbols."
1269,"agent5_symb_rnd","12.7196","23.4111","548.0814","1000","1127.1957","16.0132","117.9474","195.8095","ING","GETI-B","2025-02-23 10:56:07.69996","2025-02-23 10:56:14.374973","TP:0.7%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
705,"agent6_top_avg_vol","12.7084","20.1461","405.865","11200","9542.6111","55.1579","912.2368","229.0051","SID","SHOP","2025-02-22 23:25:32.504979","2025-02-22 23:26:20.47805","TP:1.0%, Market:nyse, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
376,"agent7_symb_rnd","12.7076","23.7746","565.2331","1000","1127.0762","9.5132","111.1842","198.4163","CRTO","SPM","2025-02-22 16:40:50.722598","2025-02-22 16:40:57.918166","TP:0.9%, Market:european, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
1334,"agent5_symb_rnd","12.6972","22.5647","509.1654","2000","2253.9442","20.9342","223.8026","199.9131","SSL","MBR","2025-02-23 11:26:57.132199","2025-02-23 11:27:06.326875","TP:0.9%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
679,"agent6_top_avg_vol","12.684","19.1759","367.7137","8920","7605.2658","240.9211","929.8816","179.8984","AMC","ORI","2025-02-22 22:32:53.748748","2025-02-22 22:33:40.330227","TP:0.4%, Market:nyse, perc to select symbol of sector:40.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
680,"agent6_top_avg_vol","12.6702","19.4435","378.0494","8920","7602.8809","165.6184","853.0395","194.1546","AMC","WOLF","2025-02-22 22:33:40.330611","2025-02-22 22:34:23.753063","TP:0.5%, Market:nyse, perc to select symbol of sector:40.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
228,"agent3_symb_rnd","12.6697","23.7154","562.4216","1000","1126.697","12.0395","113.5789","177.3381","TLYS","AG","2025-02-22 15:49:49.667506","2025-02-22 15:50:02.568728","TP:0.8%, Market:nyse, Agent3 (Random). Buys only if current price < 50-day avg; sells with 0.8% TP, using 100 randomly selected symbols."
1265,"agent5_symb_rnd","12.6566","22.0148","484.6517","1000","1126.5664","58.1974","160.8947","147.5667","ING","SAAB-B","2025-02-23 10:55:36.476748","2025-02-23 10:55:46.526493","TP:0.3%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
678,"agent6_top_avg_vol","12.6512","18.943","358.8368","8920","7604.5084","369.0658","1059.7368","158.362","SIG","CXW","2025-02-22 22:32:03.196586","2025-02-22 22:32:53.748414","TP:0.3%, Market:nyse, perc to select symbol of sector:40.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
468,"agent8_symb_rnd","12.6442","17.9226","321.2211","1000","1126.4421","193.6711","296.2237","76.2112","SKE","NVS","2025-02-22 17:04:46.853773","2025-02-22 17:05:09.949272","Agent8 (TSL, Random), Market:nyse, alpha:0.1, beta:0.025. Uses TSL with 100 randomly selected symbols."
434,"agent8_top_avg_vol","12.6263","20.8971","436.6871","1000","1126.2633","133.2368","236.0789","107.9479","STAR-B","PZU","2025-02-22 16:53:53.702726","2025-02-22 16:54:02.853526","Agent8 (TSL, Top AvgVol), Market:european, alpha:0.15, beta:0.15. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
124,"agent2_symb_rnd","12.5888","23.6365","558.6837","1000","1125.8879","9.9868","111.6447","204.4258","DBG","CEA","2025-02-22 14:44:54.064169","2025-02-22 14:44:59.714291","TP:0.9%, Market:european, Agent2 (Random). Chooses 100 random symbols; buys & sells with 0.9% TP."
704,"agent6_top_avg_vol","12.5799","19.9457","397.8327","11200","9531.8252","67.8289","925.5","226.1669","CYH","HL","2025-02-22 23:24:44.187727","2025-02-22 23:25:32.504575","TP:0.9%, Market:nyse, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
760,"agent5_top_avg_vol","12.5433","21.3167","454.4011","1000","1125.4326","95.8289","198.5526","127.6141","STAR-B","SEB-A","2025-02-22 23:44:01.891073","2025-02-22 23:44:09.553376","TP:0.2%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
54,"agent2_top_avg_vol","12.5433","21.3167","454.4011","1000","1125.4326","95.8289","198.5526","127.6141","STAR-B","SEB-A","2025-02-22 14:25:59.161106","2025-02-22 14:26:06.854144","TP:0.2%, Market:european, Agent2 (Top AvgVol). Buys & sells with 0.2% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
306,"agent7_top_avg_vol","12.5433","21.3167","454.4011","1000","1125.4326","95.8289","198.5526","127.6141","STAR-B","SEB-A","2025-02-22 16:20:08.855823","2025-02-22 16:20:16.572958","TP:0.2%, Market:european, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
94,"agent2_symb_rnd","12.5393","18.3067","335.1364","1000","1125.3932","193.8553","296.7763","75.4776","VHC","PSX","2025-02-22 14:38:06.436613","2025-02-22 14:38:21.005783","TP:0.1%, Market:nyse, Agent2 (Random). Chooses 100 random symbols; buys & sells with 0.1% TP."
1367,"agent5_symb_rnd","12.5272","17.2553","297.7469","3000","3375.8161","578.4474","886.1316","74.7125","TRAK","RYN","2025-02-23 11:54:24.493063","2025-02-23 11:54:53.467291","TP:0.1%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000."
1266,"agent5_symb_rnd","12.523","23.3353","544.5341","1000","1125.2295","38.5789","141.0789","175.6584","MLEC","RYAAY","2025-02-23 10:55:46.526715","2025-02-23 10:55:54.182585","TP:0.4%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
697,"agent6_top_avg_vol","12.5074","18.4042","338.713","11200","9526.6075","785.3684","1654.2763","124.3376","CYH","KMI","2025-02-22 23:18:13.310494","2025-02-22 23:19:23.567605","TP:0.2%, Market:nyse, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
703,"agent6_top_avg_vol","12.4897","19.8","392.0404","11200","9523.2399","85.2895","943.7632","221.4562","CYH","FBP","2025-02-22 23:23:55.128011","2025-02-22 23:24:44.187333","TP:0.8%, Market:nyse, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
702,"agent6_top_avg_vol","12.4521","19.7113","388.5344","11200","9521.079","110.9079","970.4474","214.5135","CYH","VYX","2025-02-22 23:23:04.937516","2025-02-22 23:23:55.125418","TP:0.7%, Market:nyse, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
435,"agent8_top_avg_vol","12.4351","21.7429","472.7542","1000","1124.3509","124.3684","227.0921","118.2703","STAR-B","STAR-B","2025-02-22 16:54:02.853698","2025-02-22 16:54:12.074827","Agent8 (TSL, Top AvgVol), Market:european, alpha:0.15, beta:0.2. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
373,"agent7_symb_rnd","12.4136","23.3981","547.4699","1000","1124.136","19.5132","121.5","193.0733","ING","SPM","2025-02-22 16:40:31.280978","2025-02-22 16:40:38.044675","TP:0.6%, Market:european, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
701,"agent6_top_avg_vol","12.3685","19.4372","377.8046","11200","9514.1671","147.3947","1008.1053","204.2459","AMC","PII","2025-02-22 23:22:13.769224","2025-02-22 23:23:04.937068","TP:0.6%, Market:nyse, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
823,"agent5_top_avg_vol","12.3206","21.2606","452.0115","2000","2246.4117","191.7368","396.7237","128.1516","STAR-B","BALD-B","2025-02-23 00:21:22.812509","2025-02-23 00:21:37.371656","TP:0.2%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
431,"agent8_top_avg_vol","12.3051","21.1406","446.9255","1000","1123.051","137.4079","240.0658","105.3901","STAR-B","BMW","2025-02-22 16:53:25.523804","2025-02-22 16:53:34.810258","Agent8 (TSL, Top AvgVol), Market:european, alpha:0.15, beta:0.025. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
433,"agent8_top_avg_vol","12.3051","21.1406","446.9255","1000","1123.051","137.4079","240.0658","105.3901","STAR-B","BMW","2025-02-22 16:53:44.40118","2025-02-22 16:53:53.702515","Agent8 (TSL, Top AvgVol), Market:european, alpha:0.15, beta:0.1. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
432,"agent8_top_avg_vol","12.3051","21.1406","446.9255","1000","1123.051","137.4079","240.0658","105.3901","STAR-B","BMW","2025-02-22 16:53:34.810506","2025-02-22 16:53:44.400965","Agent8 (TSL, Top AvgVol), Market:european, alpha:0.15, beta:0.05. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
103,"agent2_symb_rnd","12.2943","19.0197","361.7499","1000","1122.9425","8.3947","109.75","218.4589","TTI","SHOP","2025-02-22 14:39:34.282583","2025-02-22 14:39:40.86851","TP:0.9%, Market:nyse, Agent2 (Random). Chooses 100 random symbols; buys & sells with 0.9% TP."
700,"agent6_top_avg_vol","12.2836","19.2286","369.7409","11200","9504.0526","203.7237","1065.8947","193.8487","AMC","WOLF","2025-02-22 23:21:20.110277","2025-02-22 23:22:13.768929","TP:0.5%, Market:nyse, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
372,"agent7_symb_rnd","12.2799","22.6932","514.9821","1000","1122.7994","26.9474","129.1711","179.0933","CRTO","VEON","2025-02-22 16:40:24.135265","2025-02-22 16:40:31.280779","TP:0.5%, Market:european, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
1368,"agent5_symb_rnd","12.2716","17.8101","317.2006","3000","3368.1483","373.9079","680.9868","100.2443","EGY","PDT","2025-02-23 11:54:53.467504","2025-02-23 11:55:18.514056","TP:0.15%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000."
181,"agent3_top_avg_vol","12.2539","22.7904","519.4035","1000","1122.5391","55.3947","157.8684","158.7591","STAR-B","EKTA-B","2025-02-22 15:18:21.693979","2025-02-22 15:18:32.330517","TP:0.3%, Market:european, Agent3 (Top AvgVol). Buys only if current price < 50-day avg; sells with 0.3% TP, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
494,"agent8_symb_rnd","12.2533","20.4225","417.0771","1000","1122.5331","136.8421","239.6316","96.4587","ING","NCC-B","2025-02-22 17:12:45.55172","2025-02-22 17:12:56.950557","Agent8 (TSL, Random), Market:european, alpha:0.15, beta:0.025. Uses TSL with 100 randomly selected symbols."
225,"agent3_symb_rnd","12.2407","22.2166","493.5771","1000","1122.407","25.8553","127.8553","186.0642","RNG","RCI","2025-02-22 15:49:04.874213","2025-02-22 15:49:21.159309","TP:0.5%, Market:nyse, Agent3 (Random). Buys only if current price < 50-day avg; sells with 0.5% TP, using 100 randomly selected symbols."
886,"agent5_top_avg_vol","12.2395","21.3446","455.5928","3000","3367.1838","287.6974","594.8553","128.3537","STAR-B","INVE-B","2025-02-23 01:16:48.386786","2025-02-23 01:17:09.831812","TP:0.2%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
353,"agent7_symb_rnd","12.2343","20.3576","414.4303","1000","1122.3431","13.6316","115.1842","210.3816","SOS","TDOC","2025-02-22 16:34:22.320055","2025-02-22 16:34:30.396363","TP:0.7%, Market:nyse, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
698,"agent6_top_avg_vol","12.2286","18.6261","346.9318","11200","9505.1873","453.8553","1320.0526","157.1241","SBH","ITUB","2025-02-22 23:19:23.567979","2025-02-22 23:20:23.582688","TP:0.3%, Market:nyse, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
699,"agent6_top_avg_vol","12.2276","18.841","354.9851","11200","9502.7254","295.9079","1160","179.2536","NOK","ORI","2025-02-22 23:20:23.582996","2025-02-22 23:21:20.109811","TP:0.4%, Market:nyse, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
227,"agent3_symb_rnd","12.198","21.2487","451.5073","1000","1121.9796","15.2763","116.9605","203.2401","AP","DD","2025-02-22 15:49:35.903262","2025-02-22 15:49:49.667266","TP:0.7%, Market:nyse, Agent3 (Random). Buys only if current price < 50-day avg; sells with 0.7% TP, using 100 randomly selected symbols."
102,"agent2_symb_rnd","12.183","19.3523","374.5104","1000","1121.8298","10.5263","111.9868","213.151","VHC","TIMB","2025-02-22 14:39:27.739999","2025-02-22 14:39:34.282294","TP:0.8%, Market:nyse, Agent2 (Random). Chooses 100 random symbols; buys & sells with 0.8% TP."
473,"agent8_symb_rnd","12.1524","18.2204","331.9828","1000","1121.5239","125.5395","227.9474","99.4805","SKE","AEE","2025-02-22 17:06:30.044492","2025-02-22 17:06:44.79667","Agent8 (TSL, Random), Market:nyse, alpha:0.15, beta:0.025. Uses TSL with 100 randomly selected symbols."
949,"agent5_top_avg_vol","12.1076","21.2962","453.5271","4000","4484.3056","383.25","792.5921","128.0938","A5G","FER","2025-02-23 02:28:56.221516","2025-02-23 02:29:25.18769","TP:0.2%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:400 and #budget:4000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1331,"agent5_symb_rnd","12.0866","22.4048","501.9767","2000","2241.7316","41.4211","244.9474","189.2461","CRTO","ALKS","2025-02-23 11:26:27.718939","2025-02-23 11:26:37.827003","TP:0.6%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
471,"agent8_symb_rnd","12.0864","17.6296","310.8044","1000","1120.8641","174.4605","277.1316","86.659","NC","OI","2025-02-22 17:05:49.593731","2025-02-22 17:06:11.018741","Agent8 (TSL, Random), Market:nyse, alpha:0.1, beta:0.15. Uses TSL with 100 randomly selected symbols."
245,"agent3_symb_rnd","12.0722","25.2359","636.8524","1000","1120.7224","39.4342","141.9342","166.0521","CRTO","BERG-B","2025-02-22 16:00:49.578429","2025-02-22 16:01:03.250752","TP:0.4%, Market:european, Agent3 (Random). Buys only if current price < 50-day avg; sells with 0.4% TP, using 100 randomly selected symbols."
1201,"agent5_top_avg_vol","12.034","21.3035","453.84","8000","8962.7231","763.9079","1582.2105","128.2345","STAR-B","MBG","2025-02-23 10:31:23.729259","2025-02-23 10:32:20.243229","TP:0.2%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:800 and #budget:8000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1075,"agent5_top_avg_vol","12.0276","21.2884","453.1962","6000","6721.6584","573.4474","1187.2105","128.3615","STAR-B","INVE-B","2025-02-23 05:53:08.363001","2025-02-23 05:53:50.426554","TP:0.2%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:600 and #budget:6000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
355,"agent7_symb_rnd","12.0118","18.7106","350.0867","1000","1120.1182","8.25","109.5789","216.0372","CYH","GEO","2025-02-22 16:34:38.566277","2025-02-22 16:34:45.503725","TP:0.9%, Market:nyse, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
95,"agent2_symb_rnd","12.0072","18.518","342.9163","1000","1120.0719","124.1579","226.8947","100.2893","SKE","LH","2025-02-22 14:38:21.005982","2025-02-22 14:38:33.829711","TP:0.15%, Market:nyse, Agent2 (Random). Chooses 100 random symbols; buys & sells with 0.15% TP."
1012,"agent5_top_avg_vol","11.9954","21.3065","453.9662","5000","5599.7718","477.6842","989.2237","128.3305","STAR-B","CS","2025-02-23 04:01:35.944286","2025-02-23 04:02:11.461632","TP:0.2%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:500 and #budget:5000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
475,"agent8_symb_rnd","11.9859","18.1639","329.9264","1000","1119.8595","121.4079","223.8289","101.4214","WTI","ED","2025-02-22 17:06:59.38365","2025-02-22 17:07:12.504598","Agent8 (TSL, Random), Market:nyse, alpha:0.15, beta:0.1. Uses TSL with 100 randomly selected symbols."
1247,"agent5_symb_rnd","11.9828","18.939","358.6857","1000","1119.8278","16.8289","118.5263","196.4239","VHC","GNE","2025-02-23 10:50:11.993573","2025-02-23 10:50:22.129956","TP:0.6%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
352,"agent7_symb_rnd","11.9777","18.7279","350.7326","1000","1119.7769","17.9342","119.6184","197.47","CRK","SM","2025-02-22 16:34:14.413973","2025-02-22 16:34:22.319788","TP:0.6%, Market:nyse, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
1249,"agent5_symb_rnd","11.9696","18.89","356.831","1000","1119.6965","10.1053","111.5","198.785","SKE","RRC","2025-02-23 10:50:29.90303","2025-02-23 10:50:37.928569","TP:0.8%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
438,"agent8_top_avg_vol","11.9443","21.0399","442.6757","1000","1119.4429","93.9868","196.4605","128.6047","STAR-B","BALD-B","2025-02-22 16:54:27.897304","2025-02-22 16:54:35.739857","Agent8 (TSL, Top AvgVol), Market:european, alpha:0.2, beta:0.1. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
439,"agent8_top_avg_vol","11.9443","21.0399","442.6757","1000","1119.4429","93.9868","196.4605","128.6047","STAR-B","BALD-B","2025-02-22 16:54:35.740085","2025-02-22 16:54:43.957986","Agent8 (TSL, Top AvgVol), Market:european, alpha:0.2, beta:0.15. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
436,"agent8_top_avg_vol","11.9443","21.0399","442.6757","1000","1119.4429","93.9868","196.4605","128.6047","STAR-B","BALD-B","2025-02-22 16:54:12.075051","2025-02-22 16:54:19.987292","Agent8 (TSL, Top AvgVol), Market:european, alpha:0.2, beta:0.025. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
437,"agent8_top_avg_vol","11.9443","21.0399","442.6757","1000","1119.4429","93.9868","196.4605","128.6047","STAR-B","BALD-B","2025-02-22 16:54:19.987507","2025-02-22 16:54:27.897063","Agent8 (TSL, Top AvgVol), Market:european, alpha:0.2, beta:0.05. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1138,"agent5_top_avg_vol","11.9202","21.2389","451.0915","7000","7834.4165","667.25","1383.2368","128.376","STAR-B","INVE-B","2025-02-23 08:03:13.783301","2025-02-23 08:04:02.927026","TP:0.2%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:700 and #budget:7000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
55,"agent2_top_avg_vol","11.9141","21.5213","463.1659","1000","1119.1414","53.9342","156.2632","164.2303","A5G","NIBE-B","2025-02-22 14:26:06.854357","2025-02-22 14:26:13.387405","TP:0.3%, Market:european, Agent2 (Top AvgVol). Buys & sells with 0.3% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
307,"agent7_top_avg_vol","11.9141","21.5213","463.1659","1000","1119.1414","53.9342","156.2632","164.2303","A5G","NIBE-B","2025-02-22 16:20:16.573178","2025-02-22 16:20:22.833646","TP:0.3%, Market:european, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
761,"agent5_top_avg_vol","11.9141","21.5213","463.1659","1000","1119.1414","53.9342","156.2632","164.2303","A5G","NIBE-B","2025-02-22 23:44:09.553573","2025-02-22 23:44:15.839996","TP:0.3%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1329,"agent5_symb_rnd","11.9063","22.6083","511.1338","2000","2238.1259","76.4605","280.8026","170.884","ING","EBO","2025-02-23 11:26:05.651133","2025-02-23 11:26:17.185293","TP:0.4%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
96,"agent2_symb_rnd","11.8977","17.073","291.4878","1000","1118.9771","85.5263","188","124.3381","ACCO","APD","2025-02-22 14:38:33.829946","2025-02-22 14:38:45.633243","TP:0.2%, Market:nyse, Agent2 (Random). Chooses 100 random symbols; buys & sells with 0.2% TP."
98,"agent2_symb_rnd","11.8854","17.6726","312.322","1000","1118.8544","33.4605","135.4342","179.5916","WD","NOC","2025-02-22 14:38:55.305131","2025-02-22 14:39:03.993622","TP:0.4%, Market:nyse, Agent2 (Random). Chooses 100 random symbols; buys & sells with 0.4% TP."
481,"agent8_symb_rnd","11.8754","17.8176","317.4681","1000","1118.7543","86.5526","188.8947","126.3916","WDS","BDX","2025-02-22 17:08:06.827326","2025-02-22 17:08:16.234386","Agent8 (TSL, Random), Market:nyse, alpha:0.2, beta:0.15. Uses TSL with 100 randomly selected symbols."
472,"agent8_symb_rnd","11.8746","16.7334","280.0054","1000","1118.746","163.4079","266","96.2056","SOS","SUP","2025-02-22 17:06:11.019237","2025-02-22 17:06:30.044221","Agent8 (TSL, Random), Market:nyse, alpha:0.1, beta:0.2. Uses TSL with 100 randomly selected symbols."
474,"agent8_symb_rnd","11.8605","17.7072","313.5465","1000","1118.6052","124.2237","226.7237","100.6406","ENVA","PGR","2025-02-22 17:06:44.796895","2025-02-22 17:06:59.383363","Agent8 (TSL, Random), Market:nyse, alpha:0.15, beta:0.05. Uses TSL with 100 randomly selected symbols."
470,"agent8_symb_rnd","11.855","18.3536","336.8531","1000","1118.5504","188.0526","290.6842","78.5231","TRAK","CCZ","2025-02-22 17:05:30.242118","2025-02-22 17:05:49.593495","Agent8 (TSL, Random), Market:nyse, alpha:0.1, beta:0.1. Uses TSL with 100 randomly selected symbols."
1305,"agent5_symb_rnd","11.8333","18.8113","353.8655","2000","2236.6665","246.6447","451.5921","100.3495","CLH","MCD","2025-02-23 11:15:34.79865","2025-02-23 11:15:53.833052","TP:0.15%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
440,"agent8_top_avg_vol","11.8177","20.9597","439.308","1000","1118.1769","90.3026","192.9342","134.4366","A5G","EKTA-B","2025-02-22 16:54:43.958211","2025-02-22 16:54:51.788435","Agent8 (TSL, Top AvgVol), Market:european, alpha:0.2, beta:0.2. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1374,"agent5_symb_rnd","11.7721","19.5433","381.9415","3000","3353.1627","40.6711","344.2895","205.1907","VHC","UGP","2025-02-23 11:56:44.396192","2025-02-23 11:56:59.602359","TP:0.7%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000."
